Bottle Rocket,1996,5,Luke Wilson,Anthony Adams,Owen Wilson,Dignan,Lumi Cavazos,Inez,Andrew Wilson,Future Man,Robert Musgrave,Bob Mapplethorpe
Albino Alligator,1996,5,Matt Dillon,Dova,Faye Dunaway,Janet Boudreaux,Gary Sinise,Milo,William Fichtner,Law,Viggo Mortensen,Guy Foucard
Gandhi My Father,2007,5,Darshan Jariwala,Mahatma Gandhi,Akshaye Khanna,Harilal Gandhi,Bhumika Chawla,Gulab Gandhi,Shefali Shah,Kasturba Gandhi,Vinay Jain,Kanti Gandhi
Standard Operating Procedure,2008,5,Javal Davis,Himself,Ken Davis,Himself,Tony Diaz,Himself,Tim Dugan,Himself,Lynndie England,Herself
Out of the Blue,1980,5,Dennis Hopper,Don,Raymond Burr,Dr. Brean,Sharon Farrell,Kathy,Linda Manz,Cebe,Don Gordon,Charlie
Tucker and Dale vs Evil,2010,5,Alan Tudyk,Tucker,Tyler Labine,Dale,Katrina Bowden,Allison,Jesse Moss,Chad,Philip Granger,Sheriff
Lovely Still,2008,4,Martin Landau,Robert Malone,Ellen Burstyn,Mary,Adam Scott,Mike,Elizabeth Banks,alex malone
Tycoon,1947,5,John Wayne,Johnny Munroe,Laraine Day,Maura Alexander Munroe,Cedric Hardwicke,Frederick Alexander (as Sir Cedric Hardwicke)v,Judith Anderson,Miss Ellen Braithwaite,Anthony Quinn,Ricky Vegas
Desert Blue,1999,5,Casey Affleck,Pete Kepler,Kate Hudson,Skye Davidson,Brendan Sexton III,Blue Baxter,Christina Ricci,Ely Jackson,Ethan Suplee,Cale
Decoys,2004,5,Kim Poirier,Constance,Stefanie von Pfetten,Lilly,Elias Toufexis,Roger,Meghan Ory,Alex,Ennis Esmer,Gibby
The Visit,2015,5,Olivia DeJonge,Rebecca Jamison,Ed Oxenbould,Tyler Jamison,Kathryn Hahn,Mother,Benjamin Kanes,Dad,Deanna Dunagan,Nana
Redacted,2007,5,Izzy Diaz,Angel Salazar,Rob Devaney,Lawyer McCoy,Ty Jones,Master Sergeant Sweet,Anas Wellman,Soldier,Mike Figueroa,Sergeant Jim Vasquez
Fascination,2004,5,Jacqueline Bisset,Maureen Doherty,Adam Garcia,Scott Doherty,James Naughton,Patrick Doherty,Stuart Wilson,Oliver Doherty,Alice Evans,Kelly Vance
Area 51,2015,5,Reid Warner,Reid,Darrin Bragg,Darrin,Ben Rovner,Ben,Jelena Nik,Jelena,Roy Abramsohn,Jim Nelson
Sleep Tight,2011,5,Luis Tosar,César,Marta Etura ,Clara,Alberto San Juan,Marcos,Petra Martínez,Sra. Verónica,Iris Almeida,Úrsula
The Cottage,2008,5,Andy Serkis,David,Reece Shearsmith,Peter,Jennifer Ellison,Tracey,Steven O'Donnell,Andrew,James Bierman,Bouncer
Dead Like Me: Life After Death,2009,5,Ellen Muth,George Lass,Jasmine Guy,Roxy Harvey,Callum Blue,Mason,Sarah Wynter,Daisy Adair,Britt McKillip,Reggie Lass
Farce of the Penguins,2006,5,Samuel L. Jackson,Narrator (voice),Jim Belushi,They're all bitches Penguin (voice),Whoopi Goldberg,Helen (voice),Christina Applegate,Melissa (voice),Jason Biggs,Insecure Penguin (voice)
Flying By,2009,5,Billy Ray Cyrus,George,Heather Locklear,Pamela,Ahnaise Christmas,Rachel,Arabella Field,Beth,Mo Collins,Kate
Rudderless,2014,5,Billy Crudup,Sam,Anton Yelchin,Quentin,Felicity Huffman,Emily,Selena Gomez,Kate,Laurence Fishburne,Del
Henry & Me,2014,5,Richard Gere,Henry (voice),Luis Guzmán,Lefty Gomez (voice),Chazz Palminteri,Babe Ruth (voice),Cyndi Lauper,Nurse Cyndi (voice),Lucie Arnaz,Jack's Mom (voice)
Christmas Eve,2015,5,Patrick Stewart,Harris,Cheryl Hines,Dawn,Gary Cole,Dr. Roberts,Jon Heder,James,James Roday,B
We Have Your Husband,2011,5,Teri Polo,Jayne Valseca,Esai Morales,Eduardo Valseca,Nicholas Gonzalez,Raul,Olivia d'Abo,Olivia,William R. Moses,Cal Wimberly
Dying of the Light,2014,5,Nicolas Cage,Evan Lake,Anton Yelchin,Milton Schultz,Alexander Karim,Muhammad Banir,Irène Jacob,Michelle Zuberain,Aymen Hamdouchi,Aasim
Born Of War,2013,5,James Frain,Simon,Sofia Black-D'Elia,Mina,Lydia Leonard,Olivia,Joey Ansah,Atal,Michael Maloney,Ian
Capricorn One,1977,5,Elliott Gould,Robert Caulfield,James Brolin,Col. Charles Brubaker,Brenda Vaccaro,Kay Brubaker,Sam Waterston,Lt. Col. Peter Willis,O.J. Simpson,Cmdr. John Walker
Should've Been Romeo,2012,5,Paul Ben-Victor,Joey,Ed Asner,Charlie,Jordenn Thompson,Billie,Carol Kane,Ruth,Michael Rapaport,Danny
Yoga Hosers,2016,5,Lily-Rose Depp,Colleen Collette,Harley Quinn Smith,Colleen McKenzie,Justin Long,Yogi Bayer,Austin Butler,Hunter Calloway,Adam Brody,Ichabod
Navy Seals vs. Zombies,2015,5,Ed Quinn,Lt. Pete Cunnigham,Michael Dudikoff,Commander Sheer,Rick Fox,Vice President Bentley,Chad "Gunner" Lail,Carl,Molly Hagan,CIA Agent Stacy Thomas
I Served the King of England,2006,5,Ivan Barnev,Jan Díte junior,Oldřich Kaiser,Jan Díte senior,Julia Jentsch,Líza,Marián Labuda,Walden,Martin Huba,Skrivánek
Soul Kitchen,2009,5,Adam Bousdoukos,Zinos Kazantsakis,Birol Ünel,Shayn Weiss,Moritz Bleibtreu,Ilias Kazantsakis,Wotan Wilke Möhring,Thomas Neumann,Dorka Gryllus,Anna Mondstein
Sling Blade,1996,5,Billy Bob Thornton,Karl Childers,Dwight Yoakam,Doyle Hargraves,J. T. Walsh,Charles Bushman,John Ritter,Vaughan Cunningham,Lucas Black,Frank Wheatley
The Awakening,2011,5,Rebecca Hall,Florence Cathcart,Dominic West,Robert Mallory,Imelda Staunton,Maud Hill,Isaac Hempstead-Wright,Tom,Lucy Cohu,Constance Strickland
Hostel,2005,5,Jay Hernandez,Paxton,Derek Richardson,Josh,Eythor Gudjonsson,Oli,Barbara Nedeljakova,Natalya,Jana Kaderabkova,Svetlana
A Cock and Bull Story,2005,5,Steve Coogan,Tristram Shandy and Walter Shandy and himself,Rob Brydon,Capt. Toby Shandy and himself,Keeley Hawes,Elizabeth Shandy and herself,Shirley Henderson,Susannah and herself,Raymond Waring,Trim
Take Shelter,2011,5,Michael Shannon,Curtis LaForche,Jessica Chastain,Samantha LaForche,Katy Mixon,Nat,Shea Whigham,Dewart,Ray McKinnon,Kyle
Lady in White,1988,5,Lukas Haas,Frankie Scarlatti,Len Cariou,Phil Terragarossa,Alex Rocco,Angelo 'Al' Scarlatti,Katherine Helmond,Amanda,Jason Presson,Geno Scarlatti
Driving Lessons,2006,5,Laura Linney,Laura Marshall,Rupert Grint,Ben Marshall,Julie Walters,Evie Walton,Michelle Duncan,Bryony,Oliver Milburn,Peter
Let's Kill Ward's Wife,2014,5,Patrick Wilson,David,Scott Foley,Tom,Amy Acker,Geena,Donald Faison,Ward,Dagmara Domińczyk,Stacy
The Texas Chainsaw Massacre 2,1986,5,Dennis Hopper,Lieutenant 'Lefty' Enright,Caroline Williams,Vanita 'Stretch' Brock,Jim Siedow,Drayton Sawyer, the Cook,Bill Moseley,'Chop-Top' Sawyer,Bill Johnson,Leatherface 'Bubba' Sawyer
Pat Garrett & Billy the Kid,1973,5,James Coburn,Sheriff Pat Garrett,Kris Kristofferson,William H. Bonney (Billy the Kid),Richard Jaeckel,Sheriff Kip McKinney,Katy Jurado,Mrs. Baker,Chill Wills,Lemuel
Only God Forgives,2013,5,Ryan Gosling,Julian,Kristin Scott Thomas,Jenna,Gordon Brown,Gordon,Tom Burke,Billy,Vithaya Pansringarm,Chang
Camping Sauvage,2005,5,Denis Lavant,Blaise,Isild Le Besco,Camille,Pascal Bongard,Eddie,Jean-Michel Guerin,Antoine,Martine Demaret,Edwige
Without Men,2011,5,Eva Longoria,Rosalba,Christian Slater,Gordon,Oscar Nunez,Priest Rafael,Kate del Castillo,Cleotilde,Mónica Huarte,Cecilia
Dear Frankie,2004,5,Gerard Butler,The Stranger,Emily Mortimer,Lizzie,Jack McElhone,Frankie,Sharon Small,Marie,Katy Murphy,Miss MacKenzie
All Hat,2007,5,Rachael Leigh Cook,Chrissie,Luke Kirby,Ray Dokes,Keith Carradine,Pete Culpepper,Lisa Ray,Etta Parr,Graham Greene,Jim Burns
The Names of Love,2010,5,Jacques Gamblin,Arthur Martin,Sara Forestier,Bahia Benmahmoud,Zinedine Soualem,Mohamed Benmahmoud, le père de Bahia,Jacques Boudet,Lucien Martin, le père d'Arthur,Carole Franck,Cécile Benhmamoud, la mère de Bahia
Treading Water,2013,5,Douglas Smith,Mica,Zoë Kravitz,Laura,Ariadna Gil,Sophie,Don McKellar,Richard,Kim Ly,The Lifeguard
Savage Grace,2007,5,Julianne Moore,Barbara Baekeland,Stephen Dillane,Brooks Baekeland,Eddie Redmayne,Tony Baekeland,Elena Anaya,Blanca,Hugh Dancy,Sam Green
Out of the Blue,2006,5,Karl Urban,Nick Harvey,Tandi Wright,Julie-Anne Bryson,Simon Ferry,Garry Holden,Matthew Sunderland,David Gray,Lois Lawn,Helen Dickson
Police Academy,1984,5,Steve Guttenberg,Cadet Carey Mahoney,Kim Cattrall,Cadet Karen Thompson,G. W. Bailey,Lt. Thaddeus Harris,Bubba Smith,Cadet Moses Hightower,Donovan Scott,Cadet Leslie Barbara
The Blue Lagoon,1980,5,Brooke Shields,Emmeline,Christopher Atkins,Richard,Leo McKern,Paddy Button,William Daniels,Arthur Lestrange,Jeffrey Kleiser,Lookout
Four Weddings and a Funeral,1994,5,Hugh Grant,Charles,Andie MacDowell,Carrie,James Fleet,Tom,Simon Callow,Gareth,John Hannah,Matthew
Fast Times at Ridgemont High,1982,5,Sean Penn,Jeff Spicoli,Jennifer Jason Leigh,Stacy Hamilton,Judge Reinhold,Brad Hamilton,Phoebe Cates,Linda Barrett,Brian Backer,Mark 'Rat' Ratner
Moby Dick,1956,5,Gregory Peck,Captain Ahab,Richard Basehart,Ishmael,Leo Genn,Starbuck,James Robertson Justice,Captain Boomer,Harry Andrews,Stubbs
25th Hour,2002,5,Edward Norton,Monty Brogan,Philip Seymour Hoffman,Jacob Elinsky,Barry Pepper,Frank Slaughtery,Rosario Dawson,Naturelle Riviera,Anna Paquin,Mary D'Annuzio
Bound,1996,5,Jennifer Tilly,Violet,Gina Gershon,Corky,Joe Pantoliano,Caesar,John P. Ryan,Mickey Malnato,Christopher Meloni,Johnnie Marzzone
Requiem for a Dream,2000,5,Ellen Burstyn,Sara Goldfarb,Jared Leto,Harry Goldfarb,Jennifer Connelly,Marion Silver,Marlon Wayans,Tyrone C. Love,Christopher McDonald,Tappy Tibbons
State Fair,1945,5,Jeanne Crain,Margy Frake,Dana Andrews,Pat Gilbert,Dick Haymes,Wayne Frake,Vivian Blaine,Emily Edwards,Charles Winninger,Abel Frake
Tango,1998,4,Miguel Ángel Solá,Mario Suárez,Cecilia Narova,Laura Fuentes,Mía Maestro,Elena Flores,Juan Carlos Copes,Carlos Nebbia
Salvador,1986,5,James Woods,Richard Boyle,Jim Belushi,Doctor Rock,Michael Murphy,Ambassador Thomas Kelly,John Savage,John Cassady,Tony Plana,Major Maximilliano Casanova
Moms' Night Out,2014,5,Sarah Drew,Allyson,Sean Astin,Sean,Patricia Heaton,Sondra,Logan White,Izzy,Robert Amaya ,Marco
Donnie Darko,2001,5,Jake Gyllenhaal,Donnie Darko,Jena Malone,Gretchen Ross,Patrick Swayze,Jim Cunningham,Maggie Gyllenhaal,Elizabeth Darko,Drew Barrymore,Karen Pomeroy
Saving Private Perez,2011,5,Joaquín Cosio,Rosalío,Gerardo Taracena,Carmelo,Jaime Camil,Eladio,Miguel Rodarte,Julian Pérez,Jesús Ochoa,Chema Díaz
Character,1997,4,Jan Decleir,Dreverhaven,Fedja van Huêt,Katadreuffe,Betty Schuurman,Joba,Tamar van den Dop,Lorna Te George
Spun,2002,5,Jason Schwartzman,Ross,Mickey Rourke,The Cook,Brittany Murphy,Nikki,John Leguizamo,Spider Mike,Chloe Hunter,April Love
Life During Wartime,2009,5,Ally Sheedy,Helen,Paul Reubens,Andy,Shirley Henderson,Joy,Allison Janney,Trish,Michael Kenneth Williams,Allen
Sympathy for Lady Vengeance,2005,5,Choi Min-sik,Mr. Baek,Lee Young-ae,Lee Geum-ja,Kwon Yea-young,Jenny,Go Soo-hee,Ma-nyeo,Kim Bu-seon,So-young Woo
Mozart's Sister,2010,4,Marie Féret,Nannerl Mozart,Marc Barbé,Léopold Mozart,Delphine Chuillot,Anna-Maria Mozart,David Moreau,Wolfgang Mozart
Mean Machine,2001,5,Vinnie Jones,Danny Meehan,David Kelly,Doc,David Hemmings,Governor,Ralph Brown,Burton,Vas Blackwood,Massive
Exiled,2006,5,Anthony Wong,Blaze,Francis Ng,Tai,Simon Yam,Boss Fay,Nick Cheung,Wo,Richie Ren,Sergeant Chen (as Richie Jen)
Blackthorn,2011,5,Sam Shepard,James,Magaly Solier,Yana,Eduardo Noriega,Ing. Eduardo Apodaca,Stephen Rea,Mackinley,Daniel Aguirre,Ivan
Lilya 4-ever,2002,5,Oksana Akinshina,Lilja,Artyom Bogucharsky,Wolodja,Lyubov Agapova,Lilja's mother,Liliya Shinkaryova,Aunt Anna,Elina Benenson,Natasha
After.Life,2010,5,Liam Neeson,Eliot Deacon,Justin Long,Paul,Christina Ricci,Anna Taylor,Josh Charles,Tom Peterson,Chandler Canterbury,Jack
Fugly,2014,5,Jimmy Shergill,R.S Chautala,Mohit Marwah,Dev,Kiara Advani,Devi,Vijendar Singh,Gaurav,Arfi Lamba,Aditya
One Flew Over the Cuckoo's Nest,1975,5,Jack Nicholson,Randle Patrick McMurphy,Louise Fletcher,Nurse Mildred Ratched,Danny DeVito,Martini,William Redfield,Harding,Scatman Crothers,Orderly Turkle
R.L. Stine's Monsterville: The Cabinet of Souls,2015,5,Dove Cameron,Beth,Katherine McNamara,Lilith,Ryan McCartan,Hunter,Laine MacNeil,Andrea Payton,Briana Buckmaster,Newscaster
Silent Movie,1976,5,Mel Brooks,Mel Funn,Marty Feldman,Marty Eggs,Dom DeLuise,Dom Bell,Sid Caesar,Studio Chief,Harold Gould,Engulf
Airlift,2016,5,Akshay Kumar,Ranjit Katyal,Nimrat Kaur,Amrita Katyal,Feryna Wazheir,Tasneem,Lena,Deepti Jayarajan,Purab Kohli,Ibrahim Durrani
Anne of Green Gables,1985,5,Megan Follows,Anne Shirley,Colleen Dewhurst,Marilla Cuthbert,Richard Farnsworth,Matthew Cuthbert,Patricia Hamilton,Rachel Lynde,Marilyn Lightstone,Miss Muriel Stacy
Falcon Rising,2014,5,Michael Jai White,John 'Falcon' Chapman,Neal McDonough,Manny Ridley,Lateef Crowder,Carlo Bororo,Laila Ali,Cindy Chapman,Hazuki Kato,Tomoe
The Sweeney,2012,5,Ray Winstone,Jack Regan,Ben Drew,George Carter,Hayley Atwell,Nancy Lewis,Damian Lewis,Frank Haskins,Alan Ford,Harry
Sexy Beast,2000,5,Ray Winstone,Gary „Gal“ Dove,Ben Kingsley,Don Logan,Ian McShane,Teddy Bass,Amanda Redman,Deedee Dove,James Fox,Harry
Easy Money,2010,5,Joel Kinnaman,Johan 'JW' Westlund,Matias Varela,Jorge,Dragomir Mrsic,Mrado,Lisa Henni,Sophie,Mahmut Suvakci,Abdulkarim
Whale Rider,2003,5,Keisha Castle-Hughes,Paikea Apirana,Rawiri Paratene,Koro,Vicky Haughton,Nanny Flowers,Cliff Curtis,Porourangi,Grant Roa,Uncle Rawiri
Paa,2009,5,Amitabh Bachchan,Auro,Abhishek Bachchan,Amol Arte,Vidya Balan,Vidya Arte,Paresh Rawal,Mr. Arte,Arundathi Nag,"Bum"(Vidya's mother)
Cargo,2009,5,Martin Rapold,Samuel Decker,Anna-Katharina Schwabroh,Laura Portmann,Regula Grauwiller,Anna Lindbergh,Yangzom Brauen,Miyuki Yoshida,Michael Finger,Claudio Vespucci
High School Musical,2006,5,Zac Efron,Troy Bolton,Vanessa Hudgens,Gabriella Montez,Ashley Tisdale,Sharpay Evans,Lucas Grabeel,Ryan Evans,Corbin Bleu,Chad Danforth
Love and Death on Long Island,1997,5,John Hurt,Giles De'Ath,Jason Priestley,Ronnie Bostock,Sheila Hancock,Mrs. Barker,Maury Chaykin,Irving 'Irv' Buckmuller,Fiona Loewi,Audrey
Night Watch,2004,5,Konstantin Khabenskiy,Anton Gorodetsky,Vladimir Menshov,Geser,Galina Tyunina,Olga,Mariya Poroshina,Svetlana,Zhanna Friske,Alice Donnikova
The Crying Game,1992,5,Stephen Rea,Fergus,Jaye Davidson,Dil,Miranda Richardson,Jude,Forest Whitaker,Jody,Adrian Dunbar,Maguire
Porky's,1981,5,Dan Monahan,Pee Wee,Mark Herrier,Billy,Wyatt Knight,Tommy,Cyril O'Reilly,Tim,Kaki Hunter,Wendy
Survival of the Dead,2010,5,Alan van Sprang,Sarge Nicotine Crockett,Kenneth Welsh,Patrick O'Flynn,Kathleen Munroe,Janet and Jane O'Flynn,Devon Bostick,Boy,Richard Fitzpatrick,Seamus Muldoon
Night of the Living Dead,1968,5,Duane Jones,Ben,Judith O'Dea,Barbra,Karl Hardman,Harry Cooper,Marilyn Eastman,Helen Cooper,Keith Wayne,Tom
Lost in Translation,2003,5,Bill Murray,Bob Harris,Scarlett Johansson,Charlotte,Anna Faris,Kelly,Giovanni Ribisi,John,Akiko Takeshita,Ms. Kawasaki
Annie Hall,1977,5,Woody Allen,Alvy Singer,Diane Keaton,Annie Hall,Tony Roberts,Rob,Carol Kane,Allison,Paul Simon,Tony Lacey
The Greatest Show on Earth,1952,5,Betty Hutton,Holly,Cornel Wilde,The Great Sebastian,Charlton Heston,Brad Braden,Dorothy Lamour,Phyllis,Gloria Grahame,Angel
Monster's Ball,2001,5,Halle Berry,Leticia Musgrove,Billy Bob Thornton,Hank Grotowski,Heath Ledger,Sonny Grotowski,Sean Combs,Lawrence Musgrove,Coronji Calhoun,Tyrell Musgrove
Maggie,2015,5,Arnold Schwarzenegger,Wade Vogel,Abigail Breslin,Maggie Vogel,Joely Richardson,Caroline,Douglas M. Griffin,Ray,J.D. Evermore,Holt
Leaving Las Vegas,1995,5,Nicolas Cage,Ben Sanderson,Elisabeth Shue,Sera,Julian Sands,Yuri,Richard Lewis,Peter,Steven Weber,Marc Nussbaum
Hansel and Gretel Get Baked,2013,5,Molly C. Quinn,Gretel,Michael Welch,Hansel,Lara Flynn Boyle,AgnesandThe Witch,Cary Elwes,The Meter Man,Lochlyn Munro,Officer Ritter
The Front Page,1974,5,Jack Lemmon,Hildebrand Johnson,Walter Matthau,Walter BurnsandOtto Fishbine,Susan Sarandon,Peggy Grant,Vincent Gardenia,'Honest Pete' Hartman Sheriff of Clark County,David Wayne,Roy Bensinger of the Tribune
The Boy Next Door,2015,5,Jennifer Lopez,Claire Peterson,Ryan Guzman,Noah Sandborn,Ian Nelson,Kevin Peterson,John Corbett,Garrett Peterson,Kristin Chenoweth,Vicky Lansing
Trapeze,1956,5,Burt Lancaster,Mike Ribble,Tony Curtis,Tino Orsini,Gina Lollobrigida,Lola,Katy Jurado,Rosa,Thomas Gomez,Bouglione
The Kids Are All Right,2010,5,Julianne Moore,Jules,Annette Bening,Nic,Mark Ruffalo,Paul,Mia Wasikowska,Joni,Josh Hutcherson,Laser
They Live,1988,5,Roddy Piper,Nada,Keith David,Frank,Meg Foster,Holly,George Buck Flower,Drifter,Peter Jason,Gilbert
The Great Escape,1963,5,Steve McQueen,Captain Hilts,James Garner,Flight Lt. Hendley,Richard Attenborough,Roger Bartlett,James Donald,Group Capt. Ramsey "The SBO",Charles Bronson,Flight Lt. Danny Velinski
What the #$*! Do We (K)now!?,2004,5,Marlee Matlin,Lead,Elaine Hendrix,Jennifer,Robert Blanche,Bob,John Ross Bowie,Elliot,Robert Bailey Jr.,Reggie
The Last Exorcism Part II,2013,5,Ashley Bell,Nell Sweetzer,Julia Garner,Gwen,Andrew Sensenig,Doctor,Spencer Treat Clark,Chris,Judd Lormand,Jared
Boyhood,2014,5,Ellar Coltrane,Mason,Patricia Arquette,Mom,Ethan Hawke,Dad,Elijah Smith,Tommy,Lorelei Linklater,Samantha
Scoop,2006,5,Scarlett Johansson,Sondra Pransky,Hugh Jackman,Peter Lyman,Woody Allen,Sid Waterman,Ian McShane,Joe Strombel,Kevin McNally,Mike Tinsley
The Wash,2001,5,Dr. Dre,Sean,Snoop Dogg,Dee Loc,DJ Pooh,Slim,Angell Conwell,Antoinette,Bruce Bruce,Dewayne
3 Strikes,2000,5,Brian Hooks,Rob Douglas,N'Bushe Wright,Juanita Johnson,Faizon Love,Tone,E-40,Mike (as E40),Starletta DuPois,Moms Douglas
The Cooler,2003,5,William H. Macy,Bernie Lootz,Alec Baldwin,Shelly Kaplow,Maria Bello,Natalie Belisario,Shawn Hatosy,Mikey,Paul Sorvino,Buddy Stafford
The Misfits,1961,5,Clark Gable,Gay Langland,Marilyn Monroe,Roslyn Taber,Montgomery Clift,Perce Howland,Thelma Ritter,Isabelle Steers,Eli Wallach,Guido
The Night Listener,2006,5,Toni Collette,Donna D. Logand,Robin Williams,Gabriel Noone,Joe Morton,Ashe,Bobby Cannavale,Jess,Rory Culkin,Pete D. Logand
The Jerky Boys,1995,2,John G. Brennan,Himself,Kamal Ahmed,Kamal
The Orphanage,2007,5,Belén Rueda,Laura,Fernando Cayo,Carlos,Roger Príncep,Simón,Mabel Rivera,Pilar,Montserrat Carulla,Benigna
A Haunted House 2,2014,5,Marlon Wayans,Malcolm,Jaime Pressly,Megan,Essence Atkins,Kisha,Gabriel Iglesias,Miguel,Missi Pyle,Noreen
The Rules of Attraction,2002,5,James Van Der Beek,Sean Bateman,Shannyn Sossamon,Lauren Hynde,Ian Somerhalder,Paul Denton,Jessica Biel,Lara,Kate Bosworth,Kelly
Topaz,1969,5,Frederick Stafford,André Devereaux,Dany Robin,Nicole Devereaux,Claude Jade,Michèle Picard,Michel Subor,François Picard,Karin Dor,Juanita de Cordoba
Let's Go to Prison,2006,5,Dax Shepard,John Lyshitski,Will Arnett,Nelson Biederman IV,Chi McBride,Barry,David Koechner,Shanahan,Dylan Baker,Warden
Four Rooms,1995,5,Tim Roth,Ted the Bellhop,Antonio Banderas,Man,Jennifer Beals,Angela,Madonna,Elspeth,Marisa Tomei,Margaret
Secretary,2002,5,James Spader,E. Edward Grey,Maggie Gyllenhaal,Lee Holloway,Jeremy Davies,Peter,Lesley Ann Warren,Joan Holloway,Stephen McHattie,Burt Holloway
The Real Cancun,2003,1,Laura Ramsey,Herself
Talk Radio,1988,5,Eric Bogosian,Barry Champlain,Ellen Greene,Ellen,Leslie Hope,Laura,John C. McGinley,Stu,Alec Baldwin,Dan
Waiting for Guffman,1996,5,Christopher Guest,Corky St. Clair,Eugene Levy,Dr. Allan Pearl,Fred Willard,Ron Albertson,Catherine O'Hara,Sheila Albertson,Michael Hitchcock,Steve Stark
Love Stinks,1999,5,French Stewart,Seth Winnick,Bridgette Wilson,Chelsea Turner,Bill Bellamy,Larry Garnett,Tyra Banks,Holly Garnett,Tiffani Thiessen,Rebecca Melini and Juliette
You Kill Me,2007,5,Ben Kingsley,Frank Falenczyk,Téa Leoni,Laurel Pearson,Luke Wilson,Tom,Bill Pullman,Dave,Dennis Farina,Edward O'Leary
Thumbsucker,2005,5,Lou Taylor Pucci,Justin Cobb,Tilda Swinton,Audrey Cobb,Vincent D'Onofrio,Mike Cobb,Keanu Reeves,Perry,Benjamin Bratt,Matt Schramm
Red State,2011,5,Michael Parks,Pastor Abin Cooper,John Goodman,Joseph Keenan,Melissa Leo,Sara,Michael Angarano,Travis,Kyle Gallner,Jarod
Mirrormask,2005,5,Stephanie Leonidas,Helena,Jason Barry,Valentine,Rob Brydon,Morris Campbell and Prime Minister,Gina McKee,Joanne Campbell and Queen of Light and Queen of Shadows,Dora Bryan,Aunt Nan
Samsara,2011,0
The Barbarians,1987,5,Peter Paul,Kutchek,David Paul,Gore,Richard Lynch,Kadar,Eva LaRue,Kara,Virginia Bryant,Canary
The Art of Getting By,2011,5,Freddie Highmore,George Zinavoy,Emma Roberts,Sally Howe,Michael Angarano,Dustin,Elizabeth Reaser,Charlotte Howe,Alicia Silverstone,Ms. Herman
Zipper,2015,5,Patrick Wilson,Sam Ellis,Lena Headey,Jeannie Ellis,Richard Dreyfuss,George Hiller,Ray Winstone,Coaker,John Cho,EJ
Poolhall Junkies,2002,5,Ricky Schroder,Brad,Chazz Palminteri,Joe,Rod Steiger,Nick,Michael Rosenbaum,Danny,Mars Callahan,Johnny
The Loss of Sexual Innocence,1999,5,Julian Sands,Adult Nic,Saffron Burrows,English and Italian Twin,Justin Chadwick,Flash Man,Stefano Dionisi,Luca,Kelly Macdonald,Susan
Holy Motors,2012,5,Eva Mendes,Kay M,Kylie Minogue,Eva Grace,Michel Piccoli,L'homme à la tache de vin,Edith Scob,Céline,Denis Lavant,M. Oscar and Le banquier and La mendiante and L'OS de Motion-Capture and M. Merde and Le père and L'accordéoniste and Le tueur and Le tué and Le mourant and L'homme au foyer
Joe,2014,5,Nicolas Cage,Joe Ransom,Tye Sheridan,Gary,Ronnie Gene Blevins,Willie,Sue Rock,Merle,Heather Kafka,Lacy
Shooting Fish,1997,5,Dan Futterman,Dylan,Stuart Townsend,Jez,Kate Beckinsale,Georgie,Rowena Cooper,Jez's Teacher,Scott Charles,Samuel
Prison,1988,5,Viggo Mortensen,Burke and Forsythe Electrocution,Chelsea Field,Katherine Walker,Lane Smith,Warden Eaton Sharpe,Lincoln Kilpatrick,Cresus,Tom Everett,Rabbitt
Psycho Beach Party,2000,5,Lauren Ambrose,Florence 'Chicklet' Forrest,Nicholas Brendon,Starcat,Amy Adams,Marvel Ann,Charles Busch,Captain Monica Stark,Thomas Gibson,Kanaka
The Big Tease,1999,5,Craig Ferguson,Crawford Mackenzie,David Rasche,Stig,Mary McCormack,Monique,Donal Logue,Eamonn,Nina Siemaszko,Betty Fuego
Guten Tag Ramón,2013,5,Adriana Barraza,Esperanza,Rüdiger Evers,Karl,Hector Kotsifakis,Güero,Franziska Kruse,Hanna,Arcelia Ramírez,Rosa
Trust,2010,5,Clive Owen,William "Will" Cameron,Catherine Keener,Lynn Cameron,Liana Liberato,Annie Cameron,Jason Clarke,FBI Agent Doug Tate,Viola Davis,Gail Friedman
An Everlasting Piece,2000,5,Barry McEvoy,Colm,Brían F. O'Byrne,George,Anna Friel,Bronagh,Pauline McLynn,Gerty,Ruth McCabe,Mrs. O'Neill
